,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000086141,10.5705149,7.48579815,2.410859336,3.105033147,0.001902577,0.005736711
ENSMUSG00000122274,63.7070155,2.811796602,0.905602673,3.10488991,0.001903499,0.00573844
ENSMUSG00000031016,2298.361067,-0.537401041,0.173083626,-3.104863556,0.001903668,0.00573844
ENSMUSG00000026979,76.3566913,-2.603218068,0.838472835,-3.104713665,0.001904633,0.005740568
ENSMUSG00000062627,653.9752573,-1.188918869,0.382989314,-3.104313426,0.001907212,0.005747559
ENSMUSG00000096687,132.9277186,1.02520349,0.33030622,3.103797108,0.001910543,0.005756816
ENSMUSG00000073557,119.8419889,1.353892919,0.436219435,3.103696924,0.00191119,0.005757983
ENSMUSG00000143382,23.61572407,-3.356218584,1.081617641,-3.102962134,0.001915942,0.005771514
ENSMUSG00000024537,1060.596156,-0.545069986,0.175668529,-3.102832303,0.001916782,0.005773262
ENSMUSG00000128434,8.307237067,-7.388966618,2.381555837,-3.102579626,0.001918419,0.005777408
ENSMUSG00000009907,1762.664457,-0.700340396,0.225741585,-3.102398684,0.001919592,0.005780155
ENSMUSG00000023391,30.83201412,4.417657835,1.424402598,3.101410965,0.001926008,0.005798685
ENSMUSG00000015087,2779.109397,0.737772276,0.237888571,3.101335519,0.001926499,0.005799376
ENSMUSG00000074445,63.48498032,4.009048273,1.293017441,3.100536889,0.001931702,0.005814248
ENSMUSG00000018849,1614.543132,-0.567585992,0.183104223,-3.099797396,0.001936531,0.005827992
ENSMUSG00000079442,374.181883,0.88294761,0.284892968,3.099225707,0.001940271,0.005838458
ENSMUSG00000040888,1490.242858,-0.511714495,0.165116956,-3.099103245,0.001941074,0.005840079
ENSMUSG00000022412,3242.748442,0.746475378,0.240875773,3.099005629,0.001941713,0.005841211
ENSMUSG00000120262,16.36802454,2.477198551,0.799373307,3.09892578,0.001942237,0.005841214
ENSMUSG00000079111,3868.256955,0.78353689,0.252841507,3.098925094,0.001942241,0.005841214
ENSMUSG00000001151,2055.714097,-0.602882987,0.194646312,-3.097325504,0.001952753,0.005872032
ENSMUSG00000002007,10.07409503,4.71809144,1.523639944,3.096592118,0.00195759,0.005885779
ENSMUSG00000037910,8.800133573,-7.472810997,2.414254453,-3.095287237,0.001966224,0.005910935
ENSMUSG00000142262,7.24327215,-7.135527069,2.305384464,-3.09515709,0.001967087,0.005912728
ENSMUSG00000049164,869.9896795,-1.699163904,0.549034326,-3.094822715,0.001969306,0.005918595
ENSMUSG00000063047,220.3427213,-1.29093765,0.41722212,-3.094125616,0.001973939,0.005930912
ENSMUSG00000097430,8.070305382,6.117883612,1.977256777,3.094127016,0.00197393,0.005930912
ENSMUSG00000044442,212.1745381,-1.150916301,0.371977285,-3.094049953,0.001974442,0.005931621
ENSMUSG00000078864,36.17544872,-5.214029352,1.685362855,-3.093713225,0.001976685,0.005937552
ENSMUSG00000032036,37.85526074,3.348433295,1.082379539,3.093585174,0.001977538,0.005939311
ENSMUSG00000021704,336.7222019,1.039601228,0.336114772,3.092994762,0.001981476,0.005950333
ENSMUSG00000075704,261.5305306,0.797670963,0.257987178,3.091901574,0.001988788,0.005971481
ENSMUSG00000073234,5.837657506,6.804903977,2.201680284,3.090777543,0.001996331,0.005993319
ENSMUSG00000021731,1045.765863,-0.518384387,0.167760059,-3.090034612,0.002001332,0.006007518
ENSMUSG00000091811,71.66919905,-1.211843236,0.392193705,-3.089909961,0.002002172,0.006009226
ENSMUSG00000028030,477.6671373,1.02358587,0.331348024,3.089156403,0.002007257,0.006023674
ENSMUSG00000025358,2555.612415,-0.652255162,0.211182879,-3.088579746,0.002011157,0.00603456
ENSMUSG00000048264,683.2302396,0.683766349,0.221409553,3.088242316,0.002013442,0.006040599
ENSMUSG00000022359,255.6085685,-0.896950451,0.29046781,-3.087951304,0.002015415,0.006045699
ENSMUSG00000022120,325.8319848,1.457698285,0.472079041,3.087826737,0.00201626,0.006047416
ENSMUSG00000109325,14.02592841,4.328884478,1.402215958,3.087173879,0.002020694,0.006059894
ENSMUSG00000022938,8.224914463,-7.372592211,2.388388007,-3.086848615,0.002022906,0.006065708
ENSMUSG00000048249,182.1531746,-1.993799377,0.645938669,-3.086669792,0.002024123,0.006068537
ENSMUSG00000108379,9.781713017,-5.850289156,1.895549823,-3.08632835,0.002026449,0.006074689
ENSMUSG00000121700,18.01367331,-8.106459936,2.62661916,-3.086271531,0.002026836,0.006075029
ENSMUSG00000020827,1290.241908,0.769965191,0.2494896,3.086161464,0.002027587,0.006076457
ENSMUSG00000115624,47.73741659,1.701676123,0.551605748,3.084949944,0.002035864,0.006100438
ENSMUSG00000033808,1211.757745,-0.745281329,0.24160093,-3.084761843,0.002037152,0.006103473
ENSMUSG00000120610,78.31857248,-10.61767097,3.442184264,-3.084573676,0.002038441,0.00610651
ENSMUSG00000038766,1012.428903,-0.769730008,0.249546857,-3.084510932,0.002038871,0.006106973
ENSMUSG00000019494,3305.670124,-0.741839283,0.240529092,-3.084197744,0.002041019,0.00611258
ENSMUSG00000048349,90.14346259,-1.856954405,0.602180707,-3.083716207,0.002044325,0.006121655
ENSMUSG00000026511,1563.36841,-0.800149478,0.259489728,-3.083549723,0.002045469,0.006124254
ENSMUSG00000025266,3486.716586,-0.58976966,0.191266624,-3.0834949,0.002045846,0.006124397
ENSMUSG00000024789,231.219595,0.845607008,0.274239441,3.083462409,0.00204607,0.006124397
ENSMUSG00000022949,115.5729145,1.413026451,0.458279925,3.083326092,0.002047007,0.006126376
ENSMUSG00000022453,365.2317905,-1.209326505,0.392241429,-3.083117731,0.002048441,0.00612984
ENSMUSG00000010080,27.5707228,4.534584383,1.471370586,3.081877825,0.002056992,0.006154599
ENSMUSG00000049940,1633.99902,0.580541572,0.188389206,3.081607408,0.002058862,0.006159361
ENSMUSG00000029310,722.5399079,-0.582199152,0.188943123,-3.081346088,0.00206067,0.006163938
ENSMUSG00000027575,1463.36262,0.537501994,0.174476376,3.080657714,0.002065439,0.006177372
ENSMUSG00000020669,92.68668095,0.982324787,0.318983176,3.079550461,0.002073132,0.006199544
ENSMUSG00000035775,10.96364473,5.591984851,1.815929795,3.079405859,0.002074139,0.006201718
ENSMUSG00000022744,1129.93083,1.065213256,0.345935574,3.07922439,0.002075403,0.00620466
ENSMUSG00000013523,42.95716109,-3.540167398,1.14971214,-3.079177191,0.002075732,0.006204774
ENSMUSG00000120777,46.9091777,-1.882390068,0.61133658,-3.07913861,0.002076001,0.006204774
ENSMUSG00000031878,951.5383748,-0.930274808,0.302139483,-3.078958099,0.002077259,0.006207698
ENSMUSG00000034168,3768.795692,1.007240954,0.327141376,3.07891642,0.00207755,0.006207729
ENSMUSG00000144212,311.1109746,-1.255380732,0.40782049,-3.078267919,0.002082076,0.006220417
ENSMUSG00000048154,3990.388604,0.85865801,0.278948204,3.078198735,0.00208256,0.006221023
ENSMUSG00000054237,285.9080857,-0.863255201,0.280497401,-3.077587158,0.002086838,0.006232963
ENSMUSG00000038298,22.86042243,-2.105554613,0.684217503,-3.07731767,0.002088726,0.006237761
ENSMUSG00000045980,526.0787226,0.930428829,0.302421029,3.076600961,0.002093754,0.006251935
ENSMUSG00000030061,1472.355569,-0.834677248,0.271326178,-3.076287194,0.002095959,0.006257675
ENSMUSG00000074218,14.24941322,-3.614640849,1.175380396,-3.075294483,0.002102948,0.006277698
ENSMUSG00000114638,5.948952637,5.675991944,1.846381941,3.074115825,0.002111274,0.006301705
ENSMUSG00000003345,5485.670779,0.598255233,0.194613214,3.074073026,0.002111577,0.006301761
ENSMUSG00000026192,9707.97195,0.492538492,0.160227147,3.074001502,0.002112084,0.006302424
ENSMUSG00000079164,13.58382642,4.664486662,1.517534504,3.073726924,0.002114028,0.006307378
ENSMUSG00000040536,19.79873301,-3.61831235,1.177365679,-3.073227302,0.002117571,0.006317098
ENSMUSG00000020115,620.1377343,-0.766797701,0.249534354,-3.072914361,0.002119793,0.006321175
ENSMUSG00000034801,364.0047329,1.049286548,0.341461415,3.072928597,0.002119692,0.006321175
ENSMUSG00000023755,459.8017694,-0.854040385,0.277918542,-3.072988148,0.002119269,0.006321175
ENSMUSG00000081952,13.39589453,-5.213505505,1.696641339,-3.072838899,0.002120329,0.006321923
ENSMUSG00000001510,50.59514244,3.497512629,1.138439195,3.072199766,0.002124875,0.006334292
ENSMUSG00000133657,6.51673649,-7.009911996,2.281742209,-3.072175274,0.002125049,0.006334292
ENSMUSG00000106365,9.219375467,-7.455848889,2.427178782,-3.071816936,0.002127602,0.006340085
ENSMUSG00000055403,45.61885437,-9.78306626,3.18478807,-3.07181076,0.002127646,0.006340085
ENSMUSG00000024290,1214.404303,-0.974005598,0.317081613,-3.071782018,0.002127851,0.006340085
ENSMUSG00000025469,16.41129606,3.33683823,1.086580846,3.070952559,0.002133771,0.00635687
ENSMUSG00000143481,66.90339107,-1.953202599,0.636050351,-3.070830159,0.002134645,0.006358622
ENSMUSG00000121455,55.90189906,-10.09481704,3.288375122,-3.069849597,0.002141666,0.006378677
ENSMUSG00000087368,35.87263798,-1.696754481,0.552904914,-3.068799784,0.002149206,0.006399761
ENSMUSG00000028106,2649.800495,0.57219377,0.186458528,3.068745514,0.002149596,0.006399761
ENSMUSG00000021594,237.4193463,0.932286872,0.303800846,3.068743505,0.002149611,0.006399761
ENSMUSG00000087501,22.31948849,-2.506245338,0.816714316,-3.068692794,0.002149976,0.006399988
ENSMUSG00000047344,7.193818458,6.168687943,2.010252991,3.068612741,0.002150552,0.006400843
ENSMUSG00000072919,40.97552755,-4.999176793,1.629158176,-3.068564408,0.0021509,0.006401019
ENSMUSG00000001521,3447.457899,0.705637888,0.230028463,3.067611196,0.002157772,0.006420609
ENSMUSG00000083307,50.13883741,-2.307151169,0.752243617,-3.067026582,0.002161996,0.006432316
ENSMUSG00000021391,185.0445149,-1.270819284,0.41447182,-3.066117461,0.002168581,0.006451041
ENSMUSG00000031441,590.4312622,1.250250568,0.407770163,3.066066819,0.002168948,0.006451268
ENSMUSG00000139866,8.284859763,-6.87675008,2.242955401,-3.065932598,0.002169922,0.006453299
ENSMUSG00000121277,71.40193609,-1.273165109,0.415363559,-3.065182495,0.002175372,0.006468639
ENSMUSG00000057858,398.4495239,-0.80627516,0.263051719,-3.065082272,0.002176101,0.00646994
ENSMUSG00000135944,8.502271448,-7.42301755,2.422030997,-3.064790483,0.002178225,0.006475387
ENSMUSG00000071042,17.56011239,2.388108613,0.77931443,3.064371097,0.002181282,0.006483603
ENSMUSG00000036561,313.2234781,0.756321651,0.246823593,3.064219443,0.002182388,0.006486021
ENSMUSG00000029304,3471.194043,-1.18714338,0.387695015,-3.062054796,0.002198232,0.006532235
ENSMUSG00000104705,11.57768816,-4.634558205,1.514067435,-3.060998538,0.002206002,0.006554444
ENSMUSG00000031167,6117.93837,0.844055643,0.275829524,3.060062724,0.002212906,0.006574079
ENSMUSG00000029366,2297.876477,0.677825926,0.221551022,3.059457448,0.002217383,0.006586495
ENSMUSG00000112278,16.42776057,3.005303595,0.982454715,3.058974169,0.002220963,0.006596245
ENSMUSG00000122982,9.54205016,-7.39906871,2.419315323,-3.058331686,0.002225731,0.00660952
ENSMUSG00000057286,73.07410824,-1.570232817,0.513484263,-3.057995991,0.002228226,0.006616042
ENSMUSG00000024588,968.5996832,0.692342864,0.226451821,3.057351714,0.002233021,0.006629393
ENSMUSG00000014786,131.9654904,1.484131992,0.485441483,3.057282997,0.002233533,0.006630025
ENSMUSG00000021194,237.0422567,-0.768042048,0.251242472,-3.056975369,0.002235826,0.006635945
ENSMUSG00000100007,165.9862707,-1.088655461,0.356132546,-3.056882819,0.002236517,0.006637106
ENSMUSG00000019947,1462.266944,-1.890600809,0.618570482,-3.056403213,0.002240098,0.006646843
ENSMUSG00000024560,2200.077333,0.804113203,0.263141126,3.055824895,0.002244423,0.006658785
ENSMUSG00000017144,849.1139334,0.791683013,0.259166524,3.054727136,0.002252654,0.006680084
ENSMUSG00000040310,7.981639796,7.440988169,2.435886688,3.054734938,0.002252595,0.006680084
ENSMUSG00000028114,626.8758406,-0.540345059,0.176889342,-3.0547067,0.002252807,0.006680084
ENSMUSG00000106662,22.90775132,2.417198909,0.791296209,3.054733338,0.002252607,0.006680084
ENSMUSG00000022376,13.88512105,6.358981332,2.081818305,3.054532337,0.002254117,0.006683074
ENSMUSG00000022802,189.673556,0.891086395,0.291762637,3.054148413,0.002257004,0.006690739
ENSMUSG00000029701,1891.312526,-0.439663392,0.143960156,-3.054063044,0.002257646,0.006691748
ENSMUSG00000091866,65.73237892,-1.436743375,0.470580165,-3.053132029,0.002264663,0.006710867
ENSMUSG00000124310,18.62890731,3.122479857,1.022715409,3.053126833,0.002264702,0.006710867
ENSMUSG00000027746,905.2631497,0.756225068,0.247715075,3.052801972,0.002267155,0.006717238
ENSMUSG00000041836,14.52779151,4.227691912,1.384994585,3.052497069,0.002269459,0.006723168
ENSMUSG00000067750,8.195262367,-7.369641493,2.414496089,-3.052248262,0.002271342,0.006727844
ENSMUSG00000030612,713.0162828,-0.670858046,0.219814208,-3.051932133,0.002273735,0.006734034
ENSMUSG00000078949,12.89399356,5.085876104,1.666808093,3.051266746,0.00227878,0.006748075
ENSMUSG00000040429,78.38555145,-1.43359456,0.469852823,-3.051156641,0.002279616,0.006749649
ENSMUSG00000050002,368.3935289,0.874460345,0.286690888,3.050185341,0.002287002,0.006770613
ENSMUSG00000073294,44.12860875,-4.425446938,1.451263335,-3.049375556,0.002293176,0.006787985
ENSMUSG00000053841,4169.321676,0.604426955,0.198225488,3.049188884,0.002294602,0.006790391
ENSMUSG00000057342,1609.158251,0.771253016,0.252936008,3.049202133,0.0022945,0.006790391
ENSMUSG00000039210,728.4235202,0.536864196,0.176149245,3.047780287,0.002305384,0.00682139
ENSMUSG00000029012,1764.675489,-0.734954538,0.241172777,-3.047419148,0.002308156,0.006827878
ENSMUSG00000112252,16.87809224,-2.660379314,0.872995597,-3.047414354,0.002308193,0.006827878
ENSMUSG00000092118,200.1687763,-1.002625748,0.329028595,-3.047229826,0.00230961,0.00683116
ENSMUSG00000004626,1604.575532,-0.538958147,0.176887853,-3.046891795,0.002312209,0.006837934
ENSMUSG00000069208,156.5436162,-1.374790834,0.451328008,-3.046101304,0.002318297,0.006855023
ENSMUSG00000055675,587.9835572,-1.618730811,0.531538889,-3.045366662,0.002323968,0.006870875
ENSMUSG00000015013,267.0081378,-0.710852223,0.23357815,-3.04331644,0.002339861,0.006916942
ENSMUSG00000050138,37.64703662,2.995945847,0.984460949,3.043234829,0.002340496,0.006917896
ENSMUSG00000054074,473.6390766,0.99204211,0.325991499,3.043153314,0.00234113,0.006918848
ENSMUSG00000028893,5854.69999,0.887383677,0.291649299,3.042639499,0.002345131,0.006929748
ENSMUSG00000053830,185.0148309,0.790668613,0.25988774,3.042346718,0.002347413,0.006935463
ENSMUSG00000024012,4487.041869,0.449298373,0.147683242,3.042311151,0.002347691,0.006935463
ENSMUSG00000024190,1024.921875,-0.871135716,0.286353958,-3.042164049,0.002348838,0.006937929
ENSMUSG00000000934,211.6107292,0.991140071,0.325909707,3.041149279,0.00235677,0.006960429
ENSMUSG00000027469,4760.038153,-0.49708522,0.16347261,-3.040785969,0.002359615,0.006966976
ENSMUSG00000018040,3169.788543,0.899912149,0.295946633,3.040791984,0.002359568,0.006966976
ENSMUSG00000060568,58.35373356,2.769132162,0.910717434,3.040605197,0.002361032,0.006970232
ENSMUSG00000080848,158.0368807,-1.399571749,0.460309897,-3.040498928,0.002361865,0.006971764
ENSMUSG00000056073,4.136273574,6.037944166,1.985980911,3.040283082,0.002363559,0.006975834
ENSMUSG00000016200,577.9348099,0.799217721,0.262890337,3.040118284,0.002364853,0.006978723
ENSMUSG00000056445,7.135838258,7.588955577,2.496461676,3.03988467,0.002366688,0.006983209
ENSMUSG00000046413,9.906655931,3.962896175,1.303880029,3.039310433,0.002371204,0.006995603
ENSMUSG00000021483,148.4427441,-1.260106997,0.414614662,-3.0392244,0.002371881,0.006996671
ENSMUSG00000108107,4.754125417,-6.457574976,2.125052595,-3.038783601,0.002375354,0.007005983
ENSMUSG00000129931,21.63766309,2.705913006,0.890478022,3.038719585,0.002375859,0.00700654
ENSMUSG00000021280,6.854873542,5.606817407,1.845232787,3.038542046,0.002377259,0.007009737
ENSMUSG00000000751,7296.164356,-0.472505191,0.155513015,-3.038364291,0.002378662,0.007012941
ENSMUSG00000056999,3820.14394,-0.716160348,0.235709642,-3.038315872,0.002379044,0.007013136
ENSMUSG00000115813,11.15733479,-4.495676624,1.479880126,-3.037865395,0.002382604,0.007022694
ENSMUSG00000032615,232.8861847,1.22449099,0.403117711,3.037551949,0.002385083,0.007029067
ENSMUSG00000102476,21.49384294,-2.678897973,0.882104088,-3.036940888,0.002389923,0.007042396
ENSMUSG00000028832,4180.049158,-0.61510155,0.202557718,-3.03667299,0.002392048,0.007047721
ENSMUSG00000033307,13436.19823,-0.351602435,0.115798138,-3.036339297,0.002394697,0.007054588
ENSMUSG00000053617,1578.87646,1.54644183,0.509467654,3.035407288,0.002402111,0.007075488
ENSMUSG00000028115,52.2318285,-2.798176572,0.921966124,-3.035010181,0.002405276,0.007083869
ENSMUSG00000039218,21432.42589,0.675341351,0.222526237,3.034884153,0.002406281,0.007085889
ENSMUSG00000021067,146.5016347,0.931438452,0.306961731,3.034379726,0.002410308,0.007096806
ENSMUSG00000020926,194.9207018,1.056795667,0.348311457,3.034053709,0.002412915,0.007103536
ENSMUSG00000068134,136.084185,-1.373220512,0.45272743,-3.033216942,0.002419616,0.007121373
ENSMUSG00000027674,7.585672793,5.563864534,1.834308983,3.033221003,0.002419583,0.007121373
ENSMUSG00000085666,1706.677357,0.563800755,0.185890306,3.032975561,0.002421552,0.007126126
ENSMUSG00000042750,1634.799079,1.099359377,0.362493948,3.032766155,0.002423233,0.007129202
ENSMUSG00000117869,423.8517455,-1.083786797,0.357359279,-3.032765232,0.00242324,0.007129202
ENSMUSG00000023170,1116.811372,0.701982485,0.231476102,3.032634812,0.002424288,0.007131337
ENSMUSG00000115249,14.39323442,-4.038452205,1.331694912,-3.032565618,0.002424844,0.007132026
ENSMUSG00000137083,5.602828516,-6.524143672,2.152034461,-3.031616728,0.002432478,0.007153532
ENSMUSG00000074676,7.1185173,7.585514744,2.502409634,3.031284183,0.002435159,0.007160077
ENSMUSG00000018858,831.1747669,-0.756881029,0.249691838,-3.031260591,0.00243535,0.007160077
ENSMUSG00000037469,23.08646752,-3.164371198,1.044016755,-3.030958251,0.00243779,0.0071663
ENSMUSG00000018449,223.4706245,-1.06215265,0.35052267,-3.030196735,0.002443945,0.007183442
ENSMUSG00000085818,4.457783078,-5.982401399,1.974313787,-3.030116813,0.002444592,0.007184391
ENSMUSG00000120264,8.381149791,-7.402368785,2.443044162,-3.029977477,0.00244572,0.007186753
ENSMUSG00000028618,2519.590227,0.940431925,0.31042969,3.029452259,0.002449976,0.007198307
ENSMUSG00000125851,13.73986468,-4.924872748,1.626033001,-3.028765557,0.002455552,0.007213732
ENSMUSG00000039531,164.867676,-1.281886603,0.423280601,-3.028455825,0.00245807,0.007220174
ENSMUSG00000024317,1344.39207,-1.072208999,0.35407012,-3.028239148,0.002459833,0.007224396
ENSMUSG00000000168,3231.146858,0.4745949,0.156738722,3.027936521,0.002462298,0.007230677
ENSMUSG00000034163,651.6938677,-0.942490303,0.311364005,-3.026972577,0.002470164,0.007251854
ENSMUSG00000001656,13.13414297,-5.548641226,1.833042029,-3.02701255,0.002469837,0.007251854
ENSMUSG00000027427,550.1509739,-0.806402617,0.266420376,-3.02680534,0.002471531,0.007254906
ENSMUSG00000032783,1011.227274,0.588237741,0.194349939,3.026693729,0.002472443,0.007256624
ENSMUSG00000025609,1113.75712,-0.824137042,0.272300024,-3.026577194,0.002473397,0.007258461
ENSMUSG00000061518,3207.806832,-0.827695815,0.273483759,-3.026489828,0.002474111,0.007259598
ENSMUSG00000051403,1095.191997,0.618734567,0.204471374,3.026020496,0.002477955,0.007269914
ENSMUSG00000074807,90.8612997,1.386847879,0.458400352,3.025407535,0.002482983,0.007283702
ENSMUSG00000043333,11.25474993,-5.218982623,1.725201923,-3.02514306,0.002485155,0.00728911
ENSMUSG00000039671,5544.785507,0.63102386,0.208647938,3.024347449,0.002491701,0.007306375
ENSMUSG00000036890,380.689705,0.689390374,0.227945646,3.024362991,0.002491573,0.007306375
