"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000018672",141.971466539467,-5.74740892013969,0.383911952781464,-14.9706433428274,1.14211052905589e-50,1.50995368847498e-48
"ENSMUSG00000038718",1041.71178652071,3.76919132166347,0.251847223294091,14.9661817683098,1.22134907001016e-50,1.60492669914911e-48
"ENSMUSG00000086040",374.743663211556,4.7583502561252,0.318280808302854,14.9501639181382,1.55366288133998e-50,2.02930834898876e-48
"ENSMUSG00000038155",265.78512618319,-8.39384214694831,0.561706865398365,-14.9434565678583,1.71826249322061e-50,2.23086032203649e-48
"ENSMUSG00000052534",2289.30499553724,2.79428763153221,0.18699620493168,14.9430178679461,1.72961406405154e-50,2.23223167480746e-48
"ENSMUSG00000042312",182.436447729754,-5.69498960982525,0.38181440109983,-14.915596670583,2.60934281181404e-50,3.34767874826935e-48
"ENSMUSG00000053646",1895.30473728161,3.50901500385012,0.235298618908783,14.9130284747249,2.7116897140535e-50,3.45852096353576e-48
"ENSMUSG00000026701",14285.4577627196,3.63016763836377,0.244108695343772,14.8711115482859,5.07634564321717e-50,6.40658052189198e-48
"ENSMUSG00000075012",981.256654731889,3.60840230159135,0.242646364988265,14.8710338263912,5.08224264258565e-50,6.40658052189198e-48
"ENSMUSG00000002983",761.772858996858,-3.76001648814212,0.253437379974081,-14.8360770164474,8.56186558538372e-50,1.07305415966642e-47
"ENSMUSG00000026249",1330.14634756144,2.97457074905973,0.200607364753176,14.8278242562011,9.68205441353357e-50,1.1995788788242e-47
"ENSMUSG00000024935",196.041273552768,-5.14009820871037,0.346649087160759,-14.8279582987237,9.66274321048778e-50,1.1995788788242e-47
"ENSMUSG00000039982",1425.9624199093,4.61718018758317,0.311893300254508,14.8037171167688,1.38606319793305e-49,1.70753535554457e-47
"ENSMUSG00000019960",2258.2684255083,4.78041563788988,0.323107395269218,14.7951291362637,1.57481808513359e-49,1.92910766790206e-47
"ENSMUSG00000022629",620.881768296242,4.748322986005,0.321069932223048,14.7890615391115,1.72339945063564e-49,2.09925544318438e-47
"ENSMUSG00000033237",5645.72065440946,2.48112779528211,0.167820235423684,14.7844375799985,1.84592776168807e-49,2.23594445412964e-47
"ENSMUSG00000045377",793.409278226469,4.19705616241864,0.285017547656888,14.7256061843293,4.41492980798817e-49,5.31802822759998e-47
"ENSMUSG00000020717",868.675979472226,-7.21628061830038,0.490879120308037,-14.7007283865975,6.37700604717708e-49,7.63901906712119e-47
"ENSMUSG00000061859",1439.78767250655,2.81341708680603,0.191547985331703,14.6877926277013,7.71875037592781e-49,9.19549151927839e-47
"ENSMUSG00000033542",530.763110683651,4.31198670535807,0.293670110930764,14.6830969338064,8.27242495117275e-49,9.80124140936216e-47
"ENSMUSG00000024277",3942.69243469008,2.6058958640139,0.178186602680976,14.6245330726658,1.95910296125535e-48,2.30854730467057e-46
"ENSMUSG00000066705",2677.82113932471,-2.72459120954702,0.186353063403455,-14.6205871789093,2.07602113741591e-48,2.43309677305145e-46
"ENSMUSG00000026123",1178.65754342723,-3.79551562672371,0.259704283315244,-14.6147594420554,2.26151768696938e-48,2.63624873596076e-46
"ENSMUSG00000076431",2660.1477412906,4.32449993191961,0.296289370406908,14.5955284389061,2.99880046074804e-48,3.47700489785771e-46
"ENSMUSG00000031812",2378.28892519023,-1.92674613804009,0.13207536806774,-14.5882322058106,3.33733823089487e-48,3.84894508097141e-46
"ENSMUSG00000060019",392.956901660792,-3.70147123202841,0.253762412669913,-14.586365226765,3.42991179274035e-48,3.93478029048657e-46
"ENSMUSG00000003380",1100.23596322023,-1.97919117434116,0.135758660578804,-14.578747064113,3.83490415949149e-48,4.37623115716287e-46
"ENSMUSG00000041075",5956.46878198263,3.84929279164755,0.264050627349889,14.5778589139533,3.88511478118373e-48,4.4103172086715e-46
"ENSMUSG00000041261",274.069294257181,-9.02921592014873,0.619467605635828,-14.5757677044001,4.00593832348406e-48,4.52378930884278e-46
"ENSMUSG00000035969",765.709366599121,-5.83571686402712,0.401402362494538,-14.538322165721,6.9269724267262e-48,7.78189721016982e-46
"ENSMUSG00000076435",972.927360235205,-2.56577429355504,0.176684029561639,-14.5218235056153,8.8134110544957e-48,9.85012260224617e-46
"ENSMUSG00000053654",245.518518670359,-8.53812845104297,0.588307771105105,-14.5130302035694,1.0019475556653e-47,1.11406291804795e-45
"ENSMUSG00000075324",394.990923560659,4.89014351323764,0.338133410263899,14.4621719262261,2.10063123309472e-47,2.32376971407958e-45
"ENSMUSG00000029098",346.458188626581,-3.19931082344995,0.221361686955381,-14.4528661100004,2.40467450024194e-47,2.64660672661146e-45
"ENSMUSG00000023827",782.890540186448,2.66922581895722,0.185232037101318,14.4101736434352,4.46586204629918e-47,4.8903444892858e-45
"ENSMUSG00000053113",1254.12005311616,-5.38134022244623,0.374796972016813,-14.3580141362637,9.49078639311204e-47,1.0340664853038e-44
"ENSMUSG00000029171",955.751669159966,-2.50435855528648,0.174570644520994,-14.3458172028763,1.1315943072728e-46,1.22676138851444e-44
"ENSMUSG00000038763",344.541870309062,-8.35504745994919,0.582595192899743,-14.3410854771453,1.21145675278144e-46,1.30680623451776e-44
"ENSMUSG00000044626",470.102681946306,-5.90731978014284,0.412071716275671,-14.3356594175731,1.30996348234011e-46,1.40607070416328e-44
"ENSMUSG00000026204",1008.83221353286,5.37618627427279,0.375209734510882,14.3284829251062,1.45259154024443e-46,1.55148225495467e-44
"ENSMUSG00000064127",2958.23246939293,2.31168849881169,0.161724136798306,14.2940228006578,2.38429082245988e-46,2.53412713787133e-44
