"gene_id","gene_name","aligned.EpiSCs_rep1","aligned.EpiSCs_rep2","aligned.fPSCs_P1","aligned.fPSCs_P10","aligned.fPSCs_P20","aligned.fPSCs_P30","aligned.mESCs_rep1","aligned.mESCs_rep2"
"ENSMUSG00000087403",NA,13974.4871611899,14684.7724174568,43713.3935546315,37549.8744444234,22597.1175626793,46407.1051709502,7924.65227847326,9650.8571861831
"ENSMUSG00000041096",NA,57487.2107027201,57703.2919052659,31561.4003095294,33052.3886144625,37419.6901039348,35648.476123583,49188.3504987915,52549.120819727
"ENSMUSG00000056679",NA,47193.740926866,40757.203729024,25920.9137316961,28159.461302552,22946.6314535319,27348.267041518,1159.90024658465,2246.90172872846
"ENSMUSG00000041115",NA,31634.3313082168,46421.6916805244,10356.7027139986,12650.5136780111,11849.957033324,11714.5964960831,9421.12758075302,7774.93428146175
"ENSMUSG00000083200",NA,0,0,0,0,0,0,220990.202581067,162445.380241019
"ENSMUSG00000041718",NA,9295.36022733035,8713.01946490807,13613.0470142278,9622.21337302846,10361.5678489314,12569.6955167049,43338.007034272,38472.490980451
"ENSMUSG00000031351",NA,40260.1632834591,49534.4823208866,42066.6274203968,30605.4448216687,30014.6946358136,24510.4241547354,26441.7304027405,26326.3466371269
"ENSMUSG00000050424",NA,0,0,27251.2326877372,0,0,295.161991200158,115194.962913172,177463.573563831
"ENSMUSG00000046287",NA,81196.8298276692,57109.1866386533,46542.7879577983,0,19197.5360794684,0,52983.4013986195,36656.0143386136
"ENSMUSG00000079845",NA,0,0,37526.2495590991,0,0,0,174900.868033984,439038.680452519
"ENSMUSG00000057836",NA,0,345.460898660447,10811.2657373788,1377.17145630027,696.770357600305,0,82209.1444327113,151778.975745285
"ENSMUSG00000072479",NA,0,0,4961.6923088611,0,0,0,275354.317052105,293078.486051878
"ENSMUSG00000079566",NA,0,0,0,0,0,0,303287.102194853,681934.572681994
"ENSMUSG00000073125",NA,4863.21204108848,2553.97634671374,33719.2809444914,9272.31408503485,3679.42201956606,32073.5137181969,65160.3525175313,113228.192877642
"ENSMUSG00000067768",NA,0,0,9423.58683342258,0,0,0,90514.3555423993,290687.057624178
"ENSMUSG00000078317",NA,60294.0281570324,60843.000672669,31959.166368247,59780.2208784722,70030.5413702598,59555.6183645994,34107.8355198687,22631.1854752388
"ENSMUSG00000031362",NA,0,0,9048.2578521963,0,4665.1765019796,0,214590.83618561,219724.403295339
"ENSMUSG00000058147",NA,0,0,10433.7541494167,625.450775501021,1265.7699475648,10905.4148732393,153709.885739028,454372.855828381
"ENSMUSG00000072249",NA,0,0,112489.262416331,0,0,0,551350.417301142,516797.864556435
"ENSMUSG00000083123",NA,0,0,0,0,0,0,794544.593367198,1099394.8005722
"ENSMUSG00000047344",NA,29093.257581914,63661.1933680873,84494.4155535782,36254.8280615834,9171.43954648562,27888.6343674294,0,0
"ENSMUSG00000015342",NA,5588.37329008994,8880.11071749578,74886.2279065265,30032.2599278238,25984.9918085651,38391.7147306969,6887.99117867015,6353.84659458414
"ENSMUSG00000031297",NA,21503.0622363196,21493.1699320938,57616.2812016855,41208.4899502927,45778.0256473293,41181.0343122712,17350.0087266624,18140.5411011678
"ENSMUSG00000046032",NA,51230.187930669,46197.4675573897,37690.3774384287,50626.1785286554,48449.8413666797,57106.0755500595,24228.5433408756,23110.0008236461
"ENSMUSG00000042903",NA,38928.4458250554,50142.010828566,31378.9417510582,43494.1586384527,42421.9680730034,44072.9521217006,19858.6340354552,16646.9346377557
"ENSMUSG00000090141",NA,207697.488666252,194776.646162091,95243.3260744518,0,0,398195.307221101,271057.858658893,125019.037299899
"ENSMUSG00000031304",NA,101323.356667394,162534.278194575,18340.8956180021,8306.90949127804,10086.7759411868,8520.00037556614,45624.3014172288,64199.38510164
"ENSMUSG00000079487",NA,20353.4744218157,24575.7698798606,15152.8460893988,16740.3354525415,17130.4482063586,18558.1966800995,10286.5208758991,7005.10829018403
"ENSMUSG00000096056",NA,34464.3504550299,18853.5236424257,15804.2323448948,32211.0482940047,40742.3918347622,30284.2228544296,7496.34568236675,0
"ENSMUSG00000031302",NA,36465.881367627,20292.9282759791,22786.1166107037,5992.38994003822,14401.0888375035,6530.23996232893,1394.58443090858,0
"ENSMUSG00000047797",NA,0,0,73885.6936704874,75294.2501451168,0,0,315412.61845781,121230.519155994
"ENSMUSG00000031310",NA,15745.31333448,20024.8503957298,9455.61210026327,9635.87383949533,11321.0795221916,13728.763488642,24001.5058776516,20759.7355146046
"ENSMUSG00000031311",NA,31780.9921424416,27712.7342817614,30451.4527807568,33620.3673925832,33226.7405493584,29202.648737871,22709.3037765047,19867.1889101515
"ENSMUSG00000031312",NA,31360.195788361,66170.8817241994,115046.142248896,21982.3839934196,126047.462118018,97700.5532159094,40926.9634028943,56629.7866022432
"ENSMUSG00000031156",NA,37516.1744860738,41624.6688593201,20636.8942511511,28027.605643493,25754.2026454912,36357.1244070472,11739.1607895602,9805.36578823759
"ENSMUSG00000031157",NA,93202.053806167,103357.205566233,53433.8554343277,82510.1134142664,81808.4054692728,129871.04960887,33567.6465745338,33496.613891611
"ENSMUSG00000039278",NA,52271.2347395094,86798.763941913,20967.2935692885,84845.7155614963,100757.990018565,87979.6556680558,17766.3892741492,4609.30925620679
"ENSMUSG00000031160",NA,101310.090431481,98275.0557105994,91931.8096238403,192128.162085793,233192.802039527,181898.474703573,19121.1608224453,10647.5513608282
"ENSMUSG00000031161",NA,27210.6039360514,29007.400097251,15475.3839367773,20502.1462675225,20008.2635149939,18424.1140201583,20367.8585161734,20914.1489134102
"ENSMUSG00000031162",NA,0,18298.2366171349,17895.2143499065,82063.6587987055,46132.8218353148,46760.4310817946,16976.302284025,182045.607387507
"ENSMUSG00000031163",NA,46929.6934627848,35208.1610877232,8608.17360046655,105267.357319271,26629.6450842921,62981.1591769595,494051.91438328,706207.996925341
"ENSMUSG00000068243",NA,559222.624926606,0,256441.342435692,0,0,0,2676005.00804587,2356284.24096611
"ENSMUSG00000031158",NA,24379.6625831444,29794.5235927129,18184.5331402101,33685.1216374268,33863.5970014995,51598.9011653077,25600.54307345,24731.0863673127
"ENSMUSG00000082675",NA,142319.487316478,102282.205338202,118327.484173439,174037.7218465,132079.769514721,147901.806509047,115723.108669765,128899.54189724
"ENSMUSG00000042271",NA,9583.1212003108,11542.0710352118,54629.7698146897,21425.5212553002,15016.1958536913,16211.1644213586,65148.5312466547,121305.086129962
"ENSMUSG00000083311",NA,198330.300834486,34873.5356740407,341054.391788592,115852.083638569,128952.03006703,95059.1598136083,53923.5643031723,67151.6212511024
"ENSMUSG00000090122",NA,228854.473632928,214617.456954621,154656.13223349,0,0,0,20959.228855727,29000.8483102722
"ENSMUSG00000031278",NA,13787.6052533893,12661.3810710964,59647.7649053954,36843.8882231876,27144.8203734819,24280.6868543539,5122.14176698953,5525.587592809
"ENSMUSG00000083392",NA,80843.1425747506,0,222432.245240184,151115.128260562,191139.130634817,0,70336.8129429805,121654.478370157
"ENSMUSG00000034555",NA,0,28479.3844663977,97482.4214404458,56766.1861765065,14360.229316714,0,0,9139.86686555777
"ENSMUSG00000044550",NA,87669.7402314489,54089.3509221618,46550.259632441,45281.4347395523,17455.1072057258,30962.0034897642,0,0
"ENSMUSG00000052364",NA,127074.419401809,166836.783324773,93235.5258835613,0,0,0,0,0
"ENSMUSG00000060685",NA,0,0,0,0,0,0,382527.529192059,793943.059043236
"ENSMUSG00000078206",NA,0,0,0,0,0,0,696837.715721977,471386.583343444
"ENSMUSG00000082496",NA,0,0,0,0,0,0,1318392.25771921,1459385.52005857
"ENSMUSG00000082458",NA,0,281229.07716962,68758.7378319292,0,70902.4108903861,143733.990945033,0,90254.63057626
"ENSMUSG00000061778",NA,10051.8485004594,10814.9266326239,25226.9201829308,16604.5011355196,13485.707141249,13818.5619204944,16609.7007148098,19746.1860589991
"ENSMUSG00000047757",NA,36534.6062142641,34261.7915746773,57342.1652721228,49458.8235494295,43100.7152376716,46575.4761205874,32933.5279929684,38087.8872723791
"ENSMUSG00000042225",NA,19489.4348403446,18386.0338542968,35482.3048172113,32396.1657418209,33344.7660413048,34272.0806569411,5803.93649506338,4750.23616990144
"ENSMUSG00000001127",NA,21556.16747317,23103.0402176018,15687.7735147285,19022.1689978429,20679.9586949446,20266.7215491801,14972.2714241824,17593.7204796723
"ENSMUSG00000037217",NA,76377.8459861124,91706.616758969,44742.1536349261,15989.2381481287,16388.053556304,18409.6468046143,23430.9898960946,16077.6134446176
"ENSMUSG00000001131",NA,321133.880258701,328364.256010327,49043.7125024071,58352.7691840016,56356.3195117008,50170.0928131231,122995.174328782,139709.921517084
"ENSMUSG00000001128",NA,42722.3887761598,71499.959944598,43401.8229749897,23957.5023454989,26107.0542704522,46623.9202637273,181276.259825305,140447.957958716
"ENSMUSG00000009406",NA,27131.2445791733,34962.7914176925,18257.6988620462,23262.0547244488,21752.0553473499,26823.7144686485,18855.3294995413,14794.1744722201
"ENSMUSG00000001134",NA,54842.5995052479,42986.9759393148,71318.1613523777,102513.907728354,105667.708869858,86311.9266108124,64451.2444156961,82035.6024849895
"ENSMUSG00000054737",NA,8077.47390593286,12706.4096180569,26525.9014827591,19969.2835365831,16017.4595875385,24977.4884228596,29924.5273630516,36230.2019405357
"ENSMUSG00000031079",NA,4002.45275215763,35657.8749251606,47720.2675415169,18703.8486424463,32174.4809924934,38367.2887312649,3482.29622916161,7227.57111498549
"ENSMUSG00000083892",NA,337860.692572363,0,132798.810906807,90220.3244919041,45646.348151826,92534.6784338755,335945.720881114,232420.547502541
"ENSMUSG00000068122",NA,133604.346305743,167057.1088957,0,0,0,0,0,0
"ENSMUSG00000031148",NA,41072.0175056179,52396.9060108452,25677.9863567894,22363.4237997606,19946.3908006024,37538.8037661027,29993.2214325033,38605.5773280461
"ENSMUSG00000039382",NA,25895.9423444239,32584.8804196033,20743.738193489,16850.0843333043,16120.3468590544,34250.4295531333,52476.1481943628,103193.233728007
"ENSMUSG00000031149",NA,139877.992970505,113103.030639444,69750.1245283851,68562.0260198382,73884.5070363976,153950.89512183,55350.7479135597,72346.6653144767
"ENSMUSG00000031150",NA,40640.0724774807,54937.8366259289,29659.3426726976,23436.3176076623,22038.488017093,40283.5542379669,17077.4086824907,12023.018094046
"ENSMUSG00000000134",NA,16120.5055937666,19627.2245471461,12099.9767495457,11865.8854929782,14026.2606011826,23018.5966233161,5791.73272807167,5429.51748042765
"ENSMUSG00000031153",NA,32040.9470884983,31557.255158142,15501.4013372558,22316.2837680331,20479.2442419362,39605.2468654114,9870.29827633493,10381.4134134249
"ENSMUSG00000009731",NA,27476.4239770342,30547.8097729405,20999.6601709013,21480.7522895504,21164.0736248946,33627.4564738808,18192.3144393306,15654.6906397786
"ENSMUSG00000031154",NA,26446.683696184,28089.5285653229,19327.0570422875,25733.2192266525,25000.0227676211,46133.6602882162,11314.1845727476,10263.3361486603
"ENSMUSG00000031155",NA,39586.1941863425,46779.596013201,45276.4055604308,51033.9205710684,57343.9146861469,116805.418631901,478.405188928698,477.898292570625
"ENSMUSG00000121606",NA,71557.6273641223,133777.255004617,17151.164611941,7655.71172855707,7162.05136958349,0,30927.3191426175,35351.1415739475
"ENSMUSG00000062949",NA,18095.1686520921,17100.7616375978,26835.622452875,17729.8940273599,16318.6948632979,19291.8925013301,8496.02524229453,12893.4285881417
"ENSMUSG00000031376",NA,56255.1528695575,6594.4405946063,58042.7706694581,0,0,0,61180.3307993349,25396.184735093
"ENSMUSG00000031383",NA,70889.9532206954,110435.759391799,34039.5084455461,48900.6332626439,45886.5922495977,38295.6197346391,9960.87634298196,8967.9860809726
"ENSMUSG00000002012",NA,88013.4009185652,67799.1494541653,20180.0442952838,17626.9341885819,5945.48349168289,24105.4728499582,128536.990728924,155149.195813072
"ENSMUSG00000019558",NA,16308.8472628872,21180.6724650753,11530.378156924,8928.77054749992,10149.0293565899,10269.4556734509,62426.7717492356,51144.6544428479
"ENSMUSG00000002015",NA,99326.6325891919,97765.7358178845,77264.1959680244,98832.395753292,97969.5645442203,82316.4477760356,126624.275537449,140245.29672268
"ENSMUSG00000031378",NA,43223.3951846523,46312.9706634049,12715.2596492387,14228.0224384507,21938.4971714865,25537.755543295,38867.527677356,35726.1899927266
"ENSMUSG00000031385",NA,0,0,0,0,0,0,105399.145621447,48612.8673155621
"ENSMUSG00000002007",NA,119129.212426946,218781.464422212,0,4639.18605269874,4694.32808838068,0,0,11951.2113086131
"ENSMUSG00000002010",NA,32610.085713732,31435.374581861,39126.0274644465,51562.1239995,45236.7476836371,48125.010835398,56011.7219177662,66126.1547492349
"ENSMUSG00000002014",NA,33795.9949111071,25158.7966604956,30001.3643281661,48193.6676439919,44116.8453238234,36367.3758140927,48063.3971913101,57299.9741476849
"ENSMUSG00000002006",NA,23076.4656829177,22238.2692989175,99639.640568938,30651.8849180535,28101.159600829,36008.1348231183,7794.98934901426,4378.62452395479
"ENSMUSG00000085669",NA,80175.693437325,37593.9852997836,514723.585117285,187334.383153743,75824.42667903,576419.792403727,34878.0525612334,48260.0346915742
"ENSMUSG00000031391",NA,37054.0599000553,32034.1699288929,24956.6901375683,4328.93010158062,21354.373902237,11654.9393118137,4029.8168727767,696.996706379532
"ENSMUSG00000031389",NA,13235.5160476068,12722.4391522273,7586.72251396051,2164.77961055204,4068.09091699351,1268.74918244087,48076.9443748591,34257.387442569
"ENSMUSG00000031390",NA,0,57464.9057382445,0,0,0,0,159940.265985289,129095.174776813
"ENSMUSG00000031388",NA,22978.4119881699,19063.6780344552,32634.0544401654,39448.3051642684,40528.4827514578,43341.4086194774,19935.9136971138,24083.2980638466
"ENSMUSG00000031387",NA,51444.4567000013,58403.2886307028,12854.8441058341,12668.0436612841,14906.4987975665,20178.5342684034,116810.546390047,113696.096989064
"ENSMUSG00000031386",NA,14893.8240347329,17451.6765499933,19749.9649655048,15411.9211045412,17977.6339664318,18809.0790955105,9127.59872209339,6195.52644157504
"ENSMUSG00000080829",NA,192410.28085633,60146.8180685349,176466.217645259,59943.4562293893,0,0,334809.496560192,424663.181326935
"ENSMUSG00000031392",NA,34211.343698276,34323.9809929633,24585.6578192384,26076.6645796297,25718.1970935069,26261.6525041761,19311.5462082949,21555.0622777909
"ENSMUSG00000031393",NA,10243.7678259963,10074.2790624237,7777.02897325809,8573.4129416139,7122.04469160114,8665.0554333903,7271.83256933428,6788.47580183686
"ENSMUSG00000084131",NA,70461.8228849857,38869.6465176538,165992.43570246,56816.0629263476,48345.0298586642,45029.5401438887,201944.708852342,196263.982108716
"ENSMUSG00000031397",NA,0,0,140579.115262448,0,0,0,140769.347194034,123018.702929689
"ENSMUSG00000031328",NA,30474.5670847018,40641.018027231,5939.40472250526,5353.68937651802,6684.80483403797,6375.54822492543,6366.33135349502,3906.41495330109
"ENSMUSG00000001964",NA,39592.1957607231,50306.804356504,45441.7124669744,56489.3590866052,58329.555236882,59649.6073287282,39564.0599075075,47925.0769327543
"ENSMUSG00000008682",NA,59239.5387835165,41598.5836234481,63226.8415733255,66501.4361779186,78193.6988515663,55522.680290294,56131.9023437526,66677.3787555938
"ENSMUSG00000019088",NA,72155.613126157,83848.0145742737,41719.9319366771,55709.6778954799,53404.911640193,40598.589965327,53225.0888848188,70813.890977545
"ENSMUSG00000009995",NA,18626.8033328119,18855.3842207324,24545.6725276361,20865.6253391187,23085.0912502311,20047.2056543576,23285.2621067383,37116.994345406
"ENSMUSG00000019087",NA,53649.3699171854,69731.4369039451,30175.3619558047,31828.9418523317,34991.5381845812,37355.3673671301,36864.0275041368,35873.2226731135
"ENSMUSG00000015291",NA,39276.6881897102,47676.6451425764,19392.1985247787,16606.790103731,18639.4497041657,16994.0366361647,33926.0881879438,40262.7776263857
"ENSMUSG00000001962",NA,61833.4628310344,64068.758293147,52757.8884853339,44464.0036906697,57595.4530336364,50969.8529192679,55614.0632037273,49759.4546061206
"ENSMUSG00000031398",NA,19003.1650432626,23023.8865683474,22316.4536972655,13473.6538051317,14088.2637209339,16122.4971654322,10566.2523328024,8309.38096631675
"ENSMUSG00000015289",NA,33245.1502849582,23936.4187077982,47651.4968650067,66472.7641246119,57297.9995209362,57816.2861227217,87169.032603255,121215.403972592
"ENSMUSG00000015290",NA,35020.3994807627,35078.962222042,37588.1977833693,40980.3165189158,38308.851898862,36268.7944091189,39767.6606012249,55255.4357998991
"ENSMUSG00000032806",NA,65873.6171485931,90936.7899186144,37149.5992865864,69979.6049134593,86676.2401321509,80795.6077698734,29902.2880047899,33001.6260340392
"ENSMUSG00000031399",NA,57236.9989684035,65988.6352353196,38558.7807634631,51702.4541535087,59013.5726085958,55291.297714295,36707.1495423837,37915.5979355598
"ENSMUSG00000049536",NA,52058.4196198229,58990.676145484,28845.6974395231,86159.5514273349,30770.7022248514,64457.92611843,11323.2341244064,24154.4065284028
"ENSMUSG00000031422",NA,37275.9658651128,27769.5369342064,36619.4629006899,59554.3682506605,53217.4686157715,43359.501624981,28294.8840975244,32888.0780587407
"ENSMUSG00000018595",NA,0,0,140694.931697936,0,48360.4468415625,98036.7231682584,133470.303491887,76950.0326113014
"ENSMUSG00000031425",NA,10026.5579619822,18805.6133458876,25134.9352085115,23739.9044944205,22757.7604065454,21145.0855234122,26752.1037498537,31785.7604407147
"ENSMUSG00000044348",NA,19156.1852008151,13445.1144144235,16684.8441271041,20606.1925502525,15040.1526591785,24022.0537417255,9433.95740212655,9064.97938436409
"ENSMUSG00000042595",NA,10248.4525790773,8166.37361134197,25108.5251460121,27583.4941391694,17539.2860464489,25495.4343502595,2930.49575766781,3424.38372488511
